student,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19
17374,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0
43111,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1
57731,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1
43207,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17936,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1
17826,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1
11249,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
11430,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
11155,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0
57223,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0
42061,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0
5331,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
43223,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0
44643,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0
43211,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
43110,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0
43306,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1
17963,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0
17652,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0
17674,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
41869,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
1016,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0
43112,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1
1428,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
43194,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0
676,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0
42847,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0
18207,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
43325,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1
754,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
41490,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
39366,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
39696,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1
39583,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
39813,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
31150,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1
39686,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0
31396,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1
39812,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
39734,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0
39126,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1
39846,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
56691,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
30856,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
30858,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
30761,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0
31199,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0
31287,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
30760,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
31376,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
56941,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
787,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1413,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0
31307,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1121,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1
31030,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
786,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
39088,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1
38965,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0
56940,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0
38963,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
38991,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0
42848,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
39931,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1
40031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
25618,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0
25505,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
25549,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0
25619,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
25444,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
52921,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
31305,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
40045,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
30783,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1
57918,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0
1412,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0
1410,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
56939,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1
675,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0
915,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
30966,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1015,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0
31379,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0
1013,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1
31393,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
30960,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31218,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1
31403,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1
1411,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0
30975,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0
30957,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
30976,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0
785,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
31303,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0
1014,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0
31406,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0
31404,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
31159,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0
53015,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
30971,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
31139,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1
30779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
39050,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0
31027,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0
39195,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
39053,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0
39148,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0
31174,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0
30920,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
31071,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0
31309,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
30800,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
30801,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
30955,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
31232,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
30870,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
30972,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0
11928,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2285,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0
2063,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
2416,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
6221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
643,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
6240,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
6290,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
16527,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0
2164,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40751,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1
2321,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
57695,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0
6313,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0
57428,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1
2167,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0
2069,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
2061,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1858,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0
2284,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
37708,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0
37933,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
37935,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1
2526,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
6219,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
31250,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1
6269,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0
37934,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1
6220,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6241,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0
37274,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
38036,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0
37381,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
37817,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1859,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
43198,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2062,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1956,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
57747,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
25833,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0
26439,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0
25847,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0
26309,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
26321,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
25941,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
31288,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
1743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
2058,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0
24511,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0
1955,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
1810,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
2299,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1852,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0
2461,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
1893,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31050,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
2412,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0
25842,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
26057,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
25741,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0
25959,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1
25958,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0
26354,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1
25779,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
26258,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0
25925,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
25940,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0
34784,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
34937,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1
34622,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
2275,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1
1891,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
2500,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0
2261,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1
1963,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
1744,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0
2355,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
2157,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1
2524,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
38959,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
39158,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0
57415,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
35298,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
34245,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
34938,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
57719,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0
34629,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
2133,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0
2490,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0
1741,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0
1809,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0
1754,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
18189,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
2278,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1985,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
34791,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
35080,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0
34805,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0
34944,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0
34626,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
35117,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1
38953,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
39155,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0
54680,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
35310,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
34457,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
58088,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1
35112,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1
35118,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
34948,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
35114,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1
2277,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2244,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0
2439,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
34943,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0
34246,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0
35060,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
13749,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1
13488,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0
33573,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0
54706,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0
20333,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1
34459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
54722,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
54726,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
45503,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
45603,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
44873,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
44885,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23260,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
13590,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
34454,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1
13154,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13136,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54711,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
52667,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18498,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
13334,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31357,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
34952,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1
39110,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
24224,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
30385,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
13352,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52646,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1
13197,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1
13236,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13266,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54784,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0
45430,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26118,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
26022,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
26024,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
39489,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0
25839,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
26353,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0
25835,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
26120,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0
25933,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
26408,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
26021,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
25737,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0
26318,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
25840,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0
26410,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1
25739,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1
25938,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
25928,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0
26116,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
26406,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1
45126,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
45583,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
44910,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
44886,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0
2287,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0
2208,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
2436,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
13299,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0
4046,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1
7142,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0
29903,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1
13300,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13336,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13164,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
2023,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7437,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
39470,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1
39466,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1
39370,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0
39398,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
35564,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
3786,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
39584,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0
1758,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0
35078,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
34789,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1
7279,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
34628,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0
39367,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0
39930,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0
39369,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
1919,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0
2549,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
34028,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2136,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1
35081,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
35120,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1
1958,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
35406,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1959,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0
27122,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2322,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1
34255,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1808,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0
2523,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
2507,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0
2493,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0
1783,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0
2387,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
31377,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
30778,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
