student,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19
32020,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1
56791,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1
31991,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1
28197,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
11674,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1
11806,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0
11717,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1
11630,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1
28158,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
40223,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1
20311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
24506,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1
36657,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1
36784,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1
36511,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
19262,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1
30250,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0
30196,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
30161,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1
30254,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
30026,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1
30060,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
42333,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
42316,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
42307,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
55034,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55044,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
42188,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
42254,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0
42305,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1
37925,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
53335,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
42162,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1
42279,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
42161,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
42144,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
42332,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
42244,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
42335,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
42174,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
42334,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0
42291,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
42317,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
42261,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1
42238,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1
42160,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0
42141,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0
30027,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
42172,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
42173,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
5402,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
5721,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23577,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1
54699,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0
5479,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
42253,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
5417,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1
42318,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
42143,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1
36675,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
42259,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0
42260,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0
56985,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
54707,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1
54704,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1
16333,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
17828,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0
54696,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
41774,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5457,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
42003,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
41951,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1
36441,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1
40242,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1
40732,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
40746,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
55294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40985,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
40613,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1
40590,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
40240,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0
40132,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
40246,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
40133,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1
36721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40587,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
5403,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0
5640,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
5792,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
5572,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
10112,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1
5326,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
54682,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
5794,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1
5705,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1
5638,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
24966,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0
5639,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1
54685,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1
10474,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0
10753,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1
10804,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1
10424,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
10425,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1
10806,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0
1144,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
36788,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
36456,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1
36499,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
36380,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1
36455,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
36851,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1146,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0
53192,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
4247,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
4107,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
44167,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1
43750,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1
4133,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1
43753,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
32786,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
32661,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1
33056,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
11921,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
32994,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
56993,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1
11857,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1
17581,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
23755,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
53811,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0
18587,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1
43751,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
43752,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32791,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
32785,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
32663,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
28074,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
32784,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
32919,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1
33052,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
32993,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1
32924,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
32716,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
57346,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1
43850,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
44166,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1
44165,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1
43949,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0
57357,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
43944,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1
44168,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
53385,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1
890,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
1107,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1
2563,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0
57016,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1
1397,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1
39626,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10873,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1
39284,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
41943,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2191,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1
2314,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
57235,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0
2317,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
2130,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
53677,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
10845,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
24730,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1
9375,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
8934,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
9082,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
15477,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
9467,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1
9083,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1
9084,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0
9213,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1
9012,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1
9379,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
9215,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
20408,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0
43081,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
9376,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
9214,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
22603,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9465,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1
9295,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
9377,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
55058,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0
9460,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
45001,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
9081,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
9464,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15989,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
9373,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0
9461,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0
9463,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1
9140,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0
22482,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
9378,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
9296,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0
9374,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1
55047,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
9011,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8930,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
9294,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0
23751,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
23660,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1
23550,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
23575,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
23356,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1
37241,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
20696,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1
20736,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1
20719,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
37195,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
37187,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
37198,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
37197,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
37172,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
37186,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
37210,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1
37230,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
37185,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
37219,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
37162,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
9212,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0
23454,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1
23574,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1
23341,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1
23283,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
23451,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
23659,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23354,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0
23545,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1
23630,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
23753,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1
33312,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1
23732,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1
23731,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1
23483,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1
23457,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0
23573,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
57081,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
23280,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1
23353,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1
23175,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1
23752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
23551,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
57084,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0
23456,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
23281,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
23548,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0
23355,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1
53653,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0
23259,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1
23878,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
23633,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
53643,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
23352,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1
31136,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1
57611,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1
23805,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
23286,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
23176,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
55627,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15106,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
15304,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
15290,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0
39506,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15640,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
15127,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
15135,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
16332,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0
15123,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1
16309,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0
17300,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0
15128,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0
15990,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
15308,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
16323,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
15478,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
15483,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0
15105,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
15299,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1
15645,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
16157,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
15300,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
15474,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0
15301,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
16158,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
15279,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1
15476,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1
15126,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1
57237,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1
9079,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1
23384,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9010,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1
8933,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
9080,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
9210,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
9141,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0
25775,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1
53665,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
23578,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1
27400,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1
9372,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
9211,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
57624,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0
23664,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
23821,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
57677,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1
57955,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
26398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33979,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1
53670,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
23663,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1
23288,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
23838,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1
23716,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
23576,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23287,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1
23203,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
57680,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
27491,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1
23484,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
23632,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
23662,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1
23357,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1
23244,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
23806,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
23242,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1
23532,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1
23460,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0
28275,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1
23661,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0
23531,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1
23342,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0
